id_dest,id_origin,no,pop_dest,den_dest,pop_origin,den_origin,id_dest_new,id_origin_new,urban_dest,urban_origin
2472011,2408052,4,132766,1710,8896,257,2472011,2408052,urban,rural
2477011,2408052,18,124139,1517,8896,257,2477011,2408052,urban,rural
2479011,2408052,3,61839,957,8896,257,2479011,2408052,urban,rural
1012032,2409011,3,5800,50,30072,409,1012032,2409011,rural,urban
1261011,2409011,11,802583,2456,30072,409,1261011,2409011,urban,urban
1465011,2409011,3,1863056,1721,30072,409,1465011,2409011,urban,urban
1661011,2409011,3,126775,851,30072,409,1661011,2409011,urban,urban
1807023,2409011,5,14023,60,30072,409,1807023,2409011,urban-rural,urban
2001022,2409011,3,6444,24,30072,409,2001022,2409011,rural,urban
2401011,2409011,3,55065,1473,30072,409,2401011,2409011,urban,urban
2401042,2409011,4,12406,241,30072,409,2401042,2409011,rural,urban
2401073,2409011,12,12712,112,30072,409,2401073,2409011,urban-rural,urban
2402102,2409011,4,13352,389,30072,409,2402102,2409011,rural,urban
2404092,2409011,6,4632,37,30072,409,2404092,2409011,rural,urban
2404162,2409011,4,2871,143,30072,409,2404162,2409011,rural,urban
2409023,2409011,16,14186,89,30072,409,2409023,2409011,urban-rural,urban
2409032,2409011,9,5416,62,30072,409,2409032,2409011,rural,urban
2409042,2409011,16,10705,188,30072,409,2409042,2409011,rural,urban
2409053,2409011,16,8213,81,30072,409,2409053,2409011,urban-rural,urban
2416011,2409011,3,8250,206,30072,409,2416011,2409011,urban,urban
2416021,2409011,17,47220,554,30072,409,2416021,2409011,urban,urban
2416042,2409011,4,6115,56,30072,409,2416042,2409011,rural,urban
2463011,2409011,3,103229,3098,30072,409,2463011,2409011,urban,urban
2464011,2409011,19,210773,1320,30072,409,2464011,2409011,urban,urban
2465011,2409011,4,115955,614,30072,409,2465011,2409011,urban,urban
2469011,2409011,21,282755,1716,30072,409,2469011,2409011,urban,urban
2474011,2409011,3,64365,2523,30072,409,2474011,2409011,urban,urban
2475011,2409011,8,191676,2103,30072,409,2475011,2409011,urban,urban
2401073,2409023,11,12712,112,14186,89,2401073,2409023,urban-rural,urban-rural
2409011,2409023,12,30072,409,14186,89,2409011,2409023,urban,urban-rural
2409042,2409023,8,10705,188,14186,89,2409042,2409023,rural,urban-rural
2409053,2409023,3,8213,81,14186,89,2409053,2409023,urban-rural,urban-rural
2464011,2409023,7,210773,1320,14186,89,2464011,2409023,urban,urban-rural
2469011,2409023,5,282755,1716,14186,89,2469011,2409023,urban,urban-rural
2475011,2409023,3,191676,2103,14186,89,2475011,2409023,urban,urban-rural
2476011,2409023,5,46112,3467,14186,89,2476011,2409023,urban,urban-rural
1261011,2409032,4,802583,2456,5416,62,1261011,2409032,urban,rural
2404032,2409032,6,5873,40,5416,62,2404032,2409032,rural,rural
2404092,2409032,3,4632,37,5416,62,2404092,2409032,rural,rural
2409011,2409032,13,30072,409,5416,62,2409011,2409032,urban,rural
2409053,2409032,3,8213,81,5416,62,2409053,2409032,urban-rural,rural
2404102,2409042,3,10823,91,10705,188,2404102,2409042,rural,rural
2404123,2409042,3,8179,75,10705,188,2404123,2409042,urban-rural,rural
2409011,2409042,11,30072,409,10705,188,2409011,2409042,urban,rural
2409023,2409042,3,14186,89,10705,188,2409023,2409042,urban-rural,rural
2413041,2409042,4,61343,732,10705,188,2413041,2409042,urban,rural
2464011,2409042,16,210773,1320,10705,188,2464011,2409042,urban,rural
2469011,2409042,4,282755,1716,10705,188,2469011,2409042,urban,rural
1206162,2409053,3,29126,293,8213,81,1206162,2409053,rural,urban-rural
2409011,2409053,16,30072,409,8213,81,2409011,2409053,urban,urban-rural
2464011,2409053,8,210773,1320,8213,81,2464011,2409053,urban,urban-rural
2469011,2409053,6,282755,1716,8213,81,2469011,2409053,urban,urban-rural
2472011,2409053,3,132766,1710,8213,81,2472011,2409053,urban,urban-rural
1261011,2410012,3,802583,2456,6624,139,1261011,2410012,urban,rural
1465011,2410012,3,1863056,7848,6624,139,1465011,2410012,urban,rural
2402052,2410012,3,24978,273,6624,139,2402052,2410012,rural,rural
2410053,2410012,18,52786,302,6624,139,2410053,2410012,urban-rural,rural
2461011,2410012,6,168106,1351,6624,139,2461011,2410012,urban,rural
2408031,2410022,4,21687,259,5084,106,2408031,2410022,urban,rural
2410053,2410022,13,52786,302,5084,106,2410053,2410022,urban-rural,rural
2410062,2410022,3,12584,168,5084,106,2410062,2410022,rural,rural
2469011,2410022,3,282755,1716,5084,106,2469011,2410022,urban,rural
2477011,2410022,20,124139,1517,5084,106,2477011,2410022,urban,rural
664011,2410032,4,59603,1965,16151,321,0664011,2410032,urban,rural
1203022,2410032,3,9038,167,16151,321,1203022,2410032,rural,rural
1213011,2410032,3,36580,1214,16151,321,1213011,2410032,urban,rural
1213023,2410032,14,20748,455,16151,321,1213023,2410032,urban-rural,rural
1213033,2410032,5,12478,457,16151,321,1213033,2410032,urban-rural,rural
1213062,2410032,8,18886,252,16151,321,1213062,2410032,rural,rural
1215072,2410032,5,11958,105,16151,321,1215072,2410032,rural,rural
1261011,2410032,11,802583,2456,16151,321,1261011,2410032,urban,rural
2402052,2410032,3,24978,273,16151,321,2402052,2410032,rural,rural
2402093,2410032,3,17957,316,16151,321,2402093,2410032,urban-rural,rural
2410012,2410032,7,6624,139,16151,321,2410012,2410032,rural,rural
2410053,2410032,12,52786,302,16151,321,2410053,2410032,urban-rural,rural
2414011,2410032,13,19087,471,16151,321,2414011,2410032,urban,rural
2414042,2410032,6,8269,239,16151,321,2414042,2410032,rural,rural
2417122,2410032,4,3526,78,16151,321,2417122,2410032,rural,rural
2461011,2410032,4,168106,1351,16151,321,2461011,2410032,urban,rural
2463011,2410032,5,103229,3098,16151,321,2463011,2410032,urban,rural
2466011,2410032,3,172628,1289,16151,321,2466011,2410032,urban,rural
2469011,2410032,3,282755,1716,16151,321,2469011,2410032,urban,rural
2470011,2410032,3,72124,1098,16151,321,2470011,2410032,urban,rural
2477011,2410032,32,124139,1517,16151,321,2477011,2410032,urban,rural
1261011,2410042,4,802583,2456,17664,233,1261011,2410042,urban,rural
2403052,2410042,7,9633,303,17664,233,2403052,2410042,rural,rural
2403072,2410042,3,13165,200,17664,233,2403072,2410042,rural,rural
2403113,2410042,22,13288,227,17664,233,2403113,2410042,urban-rural,rural
2403122,2410042,7,12810,309,17664,233,2403122,2410042,rural,rural
2408031,2410042,4,21687,259,17664,233,2408031,2410042,urban,rural
2410053,2410042,19,52786,302,17664,233,2410053,2410042,urban-rural,rural
2410062,2410042,11,12584,168,17664,233,2410062,2410042,rural,rural
2412052,2410042,3,12580,521,17664,233,2412052,2410042,rural,rural
2466011,2410042,6,172628,1289,17664,233,2466011,2410042,urban,rural
2467011,2410042,56,83987,984,17664,233,2467011,2410042,urban,rural
2469011,2410042,4,282755,1716,17664,233,2469011,2410042,urban,rural
2476011,2410042,4,46112,3467,17664,233,2476011,2410042,urban,rural
2479011,2410042,25,61839,957,17664,233,2479011,2410042,urban,rural
1213023,2410053,7,20748,455,52786,302,1213023,2410053,urban-rural,urban-rural
1261011,2410053,17,802583,2456,52786,302,1261011,2410053,urban,urban-rural
2402043,2410053,13,44705,672,52786,302,2402043,2410053,urban-rural,urban-rural
2403011,2410053,3,33601,1175,52786,302,2403011,2410053,urban,urban-rural
2403113,2410053,3,13288,227,52786,302,2403113,2410053,urban-rural,urban-rural
2404013,2410053,5,12667,190,52786,302,2404013,2410053,urban-rural,urban-rural
2410012,2410053,30,6624,139,52786,302,2410012,2410053,rural,urban-rural
2410032,2410053,11,16151,321,52786,302,2410032,2410053,rural,urban-rural
2410062,2410053,34,12584,168,52786,302,2410062,2410053,rural,urban-rural
2414042,2410053,8,8269,239,52786,302,2414042,2410053,rural,urban-rural
2461011,2410053,14,168106,1351,52786,302,2461011,2410053,urban,urban-rural
2467011,2410053,8,83987,984,52786,302,2467011,2410053,urban,urban-rural
2469011,2410053,24,282755,1716,52786,302,2469011,2410053,urban,urban-rural
2473011,2410053,4,132923,896,52786,302,2473011,2410053,urban,urban-rural
2475011,2410053,4,191676,2103,52786,302,2475011,2410053,urban,urban-rural
2477011,2410053,16,124139,1517,52786,302,2477011,2410053,urban,urban-rural
2479011,2410053,10,61839,957,52786,302,2479011,2410053,urban,urban-rural
2402102,2410062,4,13352,389,12584,168,2402102,2410062,rural,rural
2403052,2410062,4,9633,303,12584,168,2403052,2410062,rural,rural
2403113,2410062,3,13288,227,12584,168,2403113,2410062,urban-rural,rural
2408031,2410062,7,21687,259,12584,168,2408031,2410062,urban,rural
2410042,2410062,4,17664,233,12584,168,2410042,2410062,rural,rural
2410053,2410062,15,52786,302,12584,168,2410053,2410062,urban-rural,rural
2467011,2410062,5,83987,984,12584,168,2467011,2410062,urban,rural
2469011,2410062,11,282755,1716,12584,168,2469011,2410062,urban,rural
2474011,2410062,4,64365,2523,12584,168,2474011,2410062,urban,rural
2477011,2410062,6,124139,1517,12584,168,2477011,2410062,urban,rural
2479011,2410062,36,61839,957,12584,168,2479011,2410062,urban,rural
223022,2411011,3,41872,197,50743,676,0223022,2411011,rural,urban
224013,2411011,3,5131,70,50743,676,0224013,2411011,urban-rural,urban
264011,2411011,45,674312,2303,50743,676,0264011,2411011,urban,urban
464011,2411011,4,103535,1217,50743,676,0464011,2411011,urban,urban
1261011,2411011,10,802583,2456,50743,676,1261011,2411011,urban,urban
1465011,2411011,4,1863056,2097,50743,676,1465011,2411011,urban,urban
1602013,2411011,3,5786,49,50743,676,1602013,2411011,urban-rural,urban
1602022,2411011,5,6343,52,50743,676,1602022,2411011,rural,urban
1602033,2411011,3,21284,72,50743,676,1602033,2411011,urban-rural,urban
1603011,2411011,7,56033,453,50743,676,1603011,2411011,urban,urban
1603032,2411011,7,5392,76,50743,676,1603032,2411011,rural,urban
1603052,2411011,4,3788,63,50743,676,1603052,2411011,rural,urban
1609042,2411011,3,9204,182,50743,676,1609042,2411011,rural,urban
1661011,2411011,12,126775,851,50743,676,1661011,2411011,urban,urban
2408021,2411011,3,41314,522,50743,676,2408021,2411011,urban,urban
2411022,2411011,21,5114,195,50743,676,2411022,2411011,rural,urban
2411033,2411011,18,5355,114,50743,676,2411033,2411011,urban-rural,urban
2411042,2411011,18,10791,155,50743,676,2411042,2411011,rural,urban
2411053,2411011,7,10763,85,50743,676,2411053,2411011,urban-rural,urban
2411062,2411011,13,6709,117,50743,676,2411062,2411011,rural,urban
2411072,2411011,37,6518,96,50743,676,2411072,2411011,rural,urban
2411082,2411011,32,4849,66,50743,676,2411082,2411011,rural,urban
2412032,2411011,9,4155,544,50743,676,2412032,2411011,rural,urban
2412042,2411011,16,9714,168,50743,676,2412042,2411011,rural,urban
2415011,2411011,3,13218,646,50743,676,2415011,2411011,urban,urban
2415031,2411011,3,20561,1376,50743,676,2415031,2411011,urban,urban
2415041,2411011,6,45571,921,50743,676,2415041,2411011,urban,urban
2415052,2411011,9,13702,360,50743,676,2415052,2411011,rural,urban
2415062,2411011,9,21106,327,50743,676,2415062,2411011,rural,urban
2415072,2411011,11,7667,183,50743,676,2415072,2411011,rural,urban
2415092,2411011,3,7589,243,50743,676,2415092,2411011,rural,urban
2462011,2411011,6,151691,2183,50743,676,2462011,2411011,urban,urban
2463011,2411011,4,103229,3098,50743,676,2463011,2411011,urban,urban
2465011,2411011,5,115955,614,50743,676,2465011,2411011,urban,urban
2466011,2411011,6,172628,1289,50743,676,2466011,2411011,urban,urban
2469011,2411011,16,282755,1716,50743,676,2469011,2411011,urban,urban
2473011,2411011,12,132923,896,50743,676,2473011,2411011,urban,urban
2475011,2411011,5,191676,2103,50743,676,2475011,2411011,urban,urban
3021052,2411011,4,33821,313,50743,676,3021052,2411011,rural,urban
2411011,2411022,12,50743,676,5114,195,2411011,2411022,urban,rural
2412042,2411022,3,9714,168,5114,195,2412042,2411022,rural,rural
2415062,2411022,3,21106,327,5114,195,2415062,2411022,rural,rural
2411011,2411033,18,50743,676,5355,114,2411011,2411033,urban,urban-rural
2411022,2411033,6,5114,195,5355,114,2411022,2411033,rural,urban-rural
2411042,2411033,3,10791,155,5355,114,2411042,2411033,rural,urban-rural
2411072,2411033,9,6518,96,5355,114,2411072,2411033,rural,urban-rural
1261011,2411042,5,802583,2456,10791,155,1261011,2411042,urban,rural
2411011,2411042,24,50743,676,10791,155,2411011,2411042,urban,rural
2411033,2411042,3,5355,114,10791,155,2411033,2411042,urban-rural,rural
2412042,2411042,5,9714,168,10791,155,2412042,2411042,rural,rural
2415031,2411042,3,20561,1376,10791,155,2415031,2411042,urban,rural
2415041,2411042,12,45571,921,10791,155,2415041,2411042,urban,rural
2415062,2411042,4,21106,327,10791,155,2415062,2411042,rural,rural
2461011,2411042,3,168106,1351,10791,155,2461011,2411042,urban,rural
2467011,2411042,3,83987,984,10791,155,2467011,2411042,urban,rural
1603022,2411053,8,7530,64,10763,85,1603022,2411053,rural,urban-rural
2411011,2411053,12,50743,676,10763,85,2411011,2411053,urban,urban-rural
2411062,2411053,11,6709,117,10763,85,2411062,2411053,rural,urban-rural
2412042,2411053,4,9714,168,10763,85,2412042,2411053,rural,urban-rural
2415011,2411053,3,13218,646,10763,85,2415011,2411053,urban,urban-rural
2466011,2411053,5,172628,1289,10763,85,2466011,2411053,urban,urban-rural
2469011,2411053,7,282755,1716,10763,85,2469011,2411053,urban,urban-rural
2473011,2411053,6,132923,896,10763,85,2473011,2411053,urban,urban-rural
2411011,2411062,11,50743,676,6709,117,2411011,2411062,urban,rural
2411022,2411062,4,5114,195,6709,117,2411022,2411062,rural,rural
2411042,2411062,5,10791,155,6709,117,2411042,2411062,rural,rural
2412042,2411062,5,9714,168,6709,117,2412042,2411062,rural,rural
2466011,2411062,3,172628,1289,6709,117,2466011,2411062,urban,rural
2473011,2411062,10,132923,896,6709,117,2473011,2411062,urban,rural
2479011,2411062,4,61839,957,6709,117,2479011,2411062,urban,rural
1602033,2411072,4,21284,72,6518,96,1602033,2411072,urban-rural,rural
2411011,2411072,15,50743,676,6518,96,2411011,2411072,urban,rural
2411033,2411072,3,5355,114,6518,96,2411033,2411072,urban-rural,rural
2415021,2411072,4,17067,1362,6518,96,2415021,2411072,urban,rural
2466011,2411072,3,172628,1289,6518,96,2466011,2411072,urban,rural
2411011,2411082,16,50743,676,4849,66,2411011,2411082,urban,rural
2411042,2411082,5,10791,155,4849,66,2411042,2411082,rural,rural
1404011,2412013,3,17498,540,40538,354,1404011,2412013,urban,urban-rural
1610032,2412013,6,4162,50,40538,354,1610032,2412013,rural,urban-rural
2401011,2412013,3,55065,1473,40538,354,2401011,2412013,urban,urban-rural
2402043,2412013,4,44705,672,40538,354,2402043,2412013,urban-rural,urban-rural
2405011,2412013,23,36261,1071,40538,354,2405011,2412013,urban,urban-rural
2405021,2412013,4,17248,552,40538,354,2405021,2412013,urban,urban-rural
2405042,2412013,6,12427,178,40538,354,2405042,2412013,rural,urban-rural
2406082,2412013,3,5721,64,40538,354,2406082,2412013,rural,urban-rural
2408021,2412013,4,41314,522,40538,354,2408021,2412013,urban,urban-rural
2408031,2412013,11,21687,259,40538,354,2408031,2412013,urban,urban-rural
2412042,2412013,5,9714,168,40538,354,2412042,2412013,rural,urban-rural
2463011,2412013,4,103229,3098,40538,354,2463011,2412013,urban,urban-rural
2466011,2412013,10,172628,1289,40538,354,2466011,2412013,urban,urban-rural
2467011,2412013,7,83987,984,40538,354,2467011,2412013,urban,urban-rural
2469011,2412013,12,282755,1716,40538,354,2469011,2412013,urban,urban-rural
2473011,2412013,71,132923,896,40538,354,2473011,2412013,urban,urban-rural
2475011,2412013,4,191676,2103,40538,354,2475011,2412013,urban,urban-rural
2477011,2412013,4,124139,1517,40538,354,2477011,2412013,urban,urban-rural
2478011,2412013,4,156935,1951,40538,354,2478011,2412013,urban,urban-rural
2479011,2412013,26,61839,957,40538,354,2479011,2412013,urban,urban-rural
2803022,2412013,3,9454,35,40538,354,2803022,2412013,rural,urban-rural
2411011,2412022,3,50743,676,9820,501,2411011,2412022,urban,rural
2412042,2412022,7,9714,168,9820,501,2412042,2412022,rural,rural
2412052,2412022,3,12580,521,9820,501,2412052,2412022,rural,rural
2415011,2412022,11,13218,646,9820,501,2415011,2412022,urban,rural
2415031,2412022,21,20561,1376,9820,501,2415031,2412022,urban,rural
2415041,2412022,4,45571,921,9820,501,2415041,2412022,urban,rural
2469011,2412022,4,282755,1716,9820,501,2469011,2412022,urban,rural
2473011,2412022,41,132923,896,9820,501,2473011,2412022,urban,rural
2412022,2412032,3,9820,501,4155,544,2412022,2412032,rural,rural
2473011,2412032,14,132923,896,4155,544,2473011,2412032,urban,rural
2411011,2412042,4,50743,676,9714,168,2411011,2412042,urban,rural
2411022,2412042,4,5114,195,9714,168,2411022,2412042,rural,rural
2411062,2412042,5,6709,117,9714,168,2411062,2412042,rural,rural
2412022,2412042,3,9820,501,9714,168,2412022,2412042,rural,rural
2412032,2412042,4,4155,544,9714,168,2412032,2412042,rural,rural
2415031,2412042,4,20561,1376,9714,168,2415031,2412042,urban,rural
2467011,2412042,3,83987,984,9714,168,2467011,2412042,urban,rural
2473011,2412042,22,132923,896,9714,168,2473011,2412042,urban,rural
1261011,2412052,6,802583,2456,12580,521,1261011,2412052,urban,rural
2410062,2412052,4,12584,168,12580,521,2410062,2412052,rural,rural
2412022,2412052,4,9820,501,12580,521,2412022,2412052,rural,rural
2415041,2412052,5,45571,921,12580,521,2415041,2412052,urban,rural
2415092,2412052,5,7589,243,12580,521,2415092,2412052,rural,rural
2467011,2412052,8,83987,984,12580,521,2467011,2412052,urban,rural
2469011,2412052,3,282755,1716,12580,521,2469011,2412052,urban,rural
2473011,2412052,45,132923,896,12580,521,2473011,2412052,urban,rural
2479011,2412052,23,61839,957,12580,521,2479011,2412052,urban,rural
1418043,2413011,5,95740,747,8206,107,1418043,2413011,urban-rural,urban
1462011,2413011,3,113660,1291,8206,107,1462011,2413011,urban,urban
2405021,2413011,3,17248,552,8206,107,2405021,2413011,urban,urban
2407022,2413011,4,3316,58,8206,107,2407022,2413011,rural,urban
2407062,2413011,5,11932,93,8206,107,2407062,2413011,rural,urban
2407083,2413011,5,9443,74,8206,107,2407083,2413011,urban-rural,urban
2413041,2413011,8,61343,732,8206,107,2413041,2413011,urban,urban
2469011,2413011,3,282755,1716,8206,107,2469011,2413011,urban,urban
2407062,2413021,8,11932,93,7044,104,2407062,2413021,rural,urban
2413041,2413021,14,61343,732,7044,104,2413041,2413021,urban,urban
2462011,2413021,3,151691,2183,7044,104,2462011,2413021,urban,urban
2410032,2413031,3,16151,321,16193,1225,2410032,2413031,rural,urban
2413011,2413031,3,8206,107,16193,1225,2413011,2413031,urban,urban
2413041,2413031,30,61343,732,16193,1225,2413041,2413031,urban,urban
2413062,2413031,7,5909,130,16193,1225,2413062,2413031,rural,urban
2413072,2413031,19,12887,288,16193,1225,2413072,2413031,rural,urban
2462011,2413031,54,151691,2183,16193,1225,2462011,2413031,urban,urban
2466011,2413031,4,172628,1289,16193,1225,2466011,2413031,urban,urban
2469011,2413031,6,282755,1716,16193,1225,2469011,2413031,urban,urban
2471011,2413031,14,52699,1322,16193,1225,2471011,2413031,urban,urban
2472011,2413031,3,132766,1710,16193,1225,2472011,2413031,urban,urban
264011,2413041,8,674312,2303,61343,732,0264011,2413041,urban,urban
404042,2413041,4,4979,58,61343,732,0404042,2413041,rural,urban
1017102,2413041,4,6458,54,61343,732,1017102,2413041,rural,urban
1219053,2413041,4,66976,672,61343,732,1219053,2413041,urban-rural,urban
1261011,2413041,7,802583,2456,61343,732,1261011,2413041,urban,urban
1405011,2413041,4,16520,1229,61343,732,1405011,2413041,urban,urban
1465011,2413041,3,1863056,1393,61343,732,1465011,2413041,urban,urban
1603011,2413041,4,56033,453,61343,732,1603011,2413041,urban,urban
2403021,2413041,3,16035,272,61343,732,2403021,2413041,urban,urban
2405021,2413041,7,17248,552,61343,732,2405021,2413041,urban,urban
2405073,2413041,3,9283,93,61343,732,2405073,2413041,urban-rural,urban
2407011,2413041,7,23542,263,61343,732,2407011,2413041,urban,urban
2407083,2413041,14,9443,74,61343,732,2407083,2413041,urban-rural,urban
2408021,2413041,3,41314,522,61343,732,2408021,2413041,urban,urban
2409023,2413041,3,14186,89,61343,732,2409023,2413041,urban-rural,urban
2410053,2413041,3,52786,302,61343,732,2410053,2413041,urban-rural,urban
2413011,2413041,11,8206,107,61343,732,2413011,2413041,urban,urban
2413021,2413041,16,7044,104,61343,732,2413021,2413041,urban,urban
2413031,2413041,14,16193,1225,61343,732,2413031,2413041,urban,urban
2413052,2413041,8,3059,78,61343,732,2413052,2413041,rural,urban
2413072,2413041,46,12887,288,61343,732,2413072,2413041,rural,urban
2413082,2413041,32,8228,66,61343,732,2413082,2413041,rural,urban
2413092,2413041,54,16292,110,61343,732,2413092,2413041,rural,urban
2417152,2413041,4,14599,191,61343,732,2417152,2413041,rural,urban
2462011,2413041,41,151691,2183,61343,732,2462011,2413041,urban,urban
2463011,2413041,8,103229,3098,61343,732,2463011,2413041,urban,urban
2465011,2413041,3,115955,614,61343,732,2465011,2413041,urban,urban
2466011,2413041,11,172628,1289,61343,732,2466011,2413041,urban,urban
2469011,2413041,28,282755,1716,61343,732,2469011,2413041,urban,urban
2471011,2413041,35,52699,1322,61343,732,2471011,2413041,urban,urban
2472011,2413041,4,132766,1710,61343,732,2472011,2413041,urban,urban
2474011,2413041,4,64365,2523,61343,732,2474011,2413041,urban,urban
2476011,2413041,8,46112,3467,61343,732,2476011,2413041,urban,urban
2478011,2413041,12,156935,1951,61343,732,2478011,2413041,urban,urban
3215011,2413041,3,38148,787,61343,732,3215011,2413041,urban,urban
2413082,2413052,3,8228,66,3059,78,2413082,2413052,rural,rural
2401042,2413062,3,12406,241,5909,130,2401042,2413062,rural,rural
2401052,2413062,9,7877,159,5909,130,2401052,2413062,rural,rural
2413041,2413062,9,61343,732,5909,130,2413041,2413062,urban,rural
2413072,2413062,5,12887,288,5909,130,2413072,2413062,rural,rural
2462011,2413062,5,151691,2183,5909,130,2462011,2413062,urban,rural
2471011,2413062,8,52699,1322,5909,130,2471011,2413062,urban,rural
1261011,2413072,4,802583,2456,12887,288,1261011,2413072,urban,rural
2407032,2413072,4,7308,55,12887,288,2407032,2413072,rural,rural
2409023,2413072,3,14186,89,12887,288,2409023,2413072,urban-rural,rural
2413031,2413072,8,16193,1225,12887,288,2413031,2413072,urban,rural
2413041,2413072,27,61343,732,12887,288,2413041,2413072,urban,rural
2413062,2413072,3,5909,130,12887,288,2413062,2413072,rural,rural
2413082,2413072,3,8228,66,12887,288,2413082,2413072,rural,rural
2462011,2413072,10,151691,2183,12887,288,2462011,2413072,urban,rural
2469011,2413072,9,282755,1716,12887,288,2469011,2413072,urban,rural
2471011,2413072,13,52699,1322,12887,288,2471011,2413072,urban,rural
1261011,2413082,3,802583,2456,8228,66,1261011,2413082,urban,rural
1423082,2413082,5,5119,49,8228,66,1423082,2413082,rural,rural
1611022,2413082,3,7021,62,8228,66,1611022,2413082,rural,rural
2413041,2413082,20,61343,732,8228,66,2413041,2413082,urban,rural
2413052,2413082,3,3059,78,8228,66,2413052,2413082,rural,rural
2462011,2413082,3,151691,2183,8228,66,2462011,2413082,urban,rural
2466011,2413082,4,172628,1289,8228,66,2466011,2413082,urban,rural
2469011,2413082,5,282755,1716,8228,66,2469011,2413082,urban,rural
2405011,2413092,6,36261,1071,16292,110,2405011,2413092,urban,rural
2405021,2413092,12,17248,552,16292,110,2405021,2413092,urban,rural
2405052,2413092,4,10866,68,16292,110,2405052,2413092,rural,rural
2413011,2413092,4,8206,107,16292,110,2413011,2413092,urban,rural
2413041,2413092,36,61343,732,16292,110,2413041,2413092,urban,rural
2413072,2413092,6,12887,288,16292,110,2413072,2413092,rural,rural
2462011,2413092,17,151691,2183,16292,110,2462011,2413092,urban,rural
2463011,2413092,3,103229,3098,16292,110,2463011,2413092,urban,rural
2466011,2413092,23,172628,1289,16292,110,2466011,2413092,urban,rural
2469011,2413092,4,282755,1716,16292,110,2469011,2413092,urban,rural
2471011,2413092,3,52699,1322,16292,110,2471011,2413092,urban,rural
2478011,2413092,23,156935,1951,16292,110,2478011,2413092,urban,rural
203011,2414011,4,63730,1815,19087,471,0203011,2414011,urban,urban
1213011,2414011,8,36580,1214,19087,471,1213011,2414011,urban,urban
1213033,2414011,3,12478,457,19087,471,1213033,2414011,urban-rural,urban
1213062,2414011,14,18886,252,19087,471,1213062,2414011,rural,urban
1261011,2414011,4,802583,2456,19087,471,1261011,2414011,urban,urban
1432063,2414011,3,30129,423,19087,471,1432063,2414011,urban-rural,urban
2402022,2414011,3,12072,320,19087,471,2402022,2414011,rural,urban
2410032,2414011,22,16151,321,19087,471,2410032,2414011,rural,urban
2410053,2414011,4,52786,302,19087,471,2410053,2414011,urban-rural,urban
2414031,2414011,8,16489,522,19087,471,2414031,2414011,urban,urban
2414042,2414011,10,8269,239,19087,471,2414042,2414011,rural,urban
2414052,2414011,8,6291,269,19087,471,2414052,2414011,rural,urban
2463011,2414011,3,103229,3098,19087,471,2463011,2414011,urban,urban
2469011,2414011,12,282755,1716,19087,471,2469011,2414011,urban,urban
2470011,2414011,3,72124,1098,19087,471,2470011,2414011,urban,urban
2477011,2414011,50,124139,1517,19087,471,2477011,2414011,urban,urban
264011,2414021,5,674312,2303,9377,335,0264011,2414021,urban,urban
2414031,2414021,5,16489,522,9377,335,2414031,2414021,urban,urban
2414052,2414021,3,6291,269,9377,335,2414052,2414021,rural,urban
2468011,2414021,3,88267,579,9377,335,2468011,2414021,urban,urban
2469011,2414021,17,282755,1716,9377,335,2469011,2414021,urban,urban
2470011,2414021,16,72124,1098,9377,335,2470011,2414021,urban,urban
2477011,2414021,4,124139,1517,9377,335,2477011,2414021,urban,urban
413013,2414031,3,6644,41,16489,522,0413013,2414031,urban-rural,urban
1213011,2414031,3,36580,1214,16489,522,1213011,2414031,urban,urban
1213043,2414031,3,33432,437,16489,522,1213043,2414031,urban-rural,urban
2408052,2414031,3,8896,257,16489,522,2408052,2414031,rural,urban
2410053,2414031,6,52786,302,16489,522,2410053,2414031,urban-rural,urban
2414011,2414031,26,19087,471,16489,522,2414011,2414031,urban,urban
2414021,2414031,8,9377,335,16489,522,2414021,2414031,urban,urban
2414042,2414031,7,8269,239,16489,522,2414042,2414031,rural,urban
2414052,2414031,5,6291,269,16489,522,2414052,2414031,rural,urban
2415062,2414031,4,21106,327,16489,522,2415062,2414031,rural,urban
2461011,2414031,3,168106,1351,16489,522,2461011,2414031,urban,urban
2466011,2414031,5,172628,1289,16489,522,2466011,2414031,urban,urban
2468011,2414031,3,88267,579,16489,522,2468011,2414031,urban,urban
2469011,2414031,18,282755,1716,16489,522,2469011,2414031,urban,urban
2470011,2414031,17,72124,1098,16489,522,2470011,2414031,urban,urban
2477011,2414031,33,124139,1517,16489,522,2477011,2414031,urban,urban
2479011,2414031,4,61839,957,16489,522,2479011,2414031,urban,urban
2410012,2414042,4,6624,139,8269,239,2410012,2414042,rural,rural
2410032,2414042,6,16151,321,8269,239,2410032,2414042,rural,rural
2414011,2414042,12,19087,471,8269,239,2414011,2414042,urban,rural
2477011,2414042,28,124139,1517,8269,239,2477011,2414042,urban,rural
1261011,2414052,3,802583,2456,6291,269,1261011,2414052,urban,rural
2414021,2414052,9,9377,335,6291,269,2414021,2414052,urban,rural
2469011,2414052,9,282755,1716,6291,269,2469011,2414052,urban,rural
2470011,2414052,8,72124,1098,6291,269,2470011,2414052,urban,rural
1261011,2415011,3,802583,2456,13218,646,1261011,2415011,urban,urban
2411022,2415011,5,5114,195,13218,646,2411022,2415011,rural,urban
2411042,2415011,3,10791,155,13218,646,2411042,2415011,rural,urban
2412042,2415011,3,9714,168,13218,646,2412042,2415011,rural,urban
