kod_dest,kod_origin,gmina_dest,no,gmina_origin,pop_origin,den_origin,pop_dest,den_dest
208065,208051,Bystrzyca Kłodzka,4,Polanica-Zdrój,6141,357,8393,26
208065,208064,Bystrzyca Kłodzka,36,Bystrzyca Kłodzka,9335,869,8393,26
208065,208072,Bystrzyca Kłodzka,9,Kłodzko,16680,66,8393,26
208065,208105,Bystrzyca Kłodzka,4,Międzylesie,4411,25,8393,26
208065,208112,Bystrzyca Kłodzka,3,Nowa Ruda,10833,78,8393,26
208065,208144,Bystrzyca Kłodzka,5,Szczytna,4864,61,8393,26
208065,264029,Bystrzyca Kłodzka,5,Wrocław-Fabryczna,,,8393,26
208065,3017011,Bystrzyca Kłodzka,3,Ostrów Wielkopolski,70296,1678,8393,26
208072,208011,Kłodzko,6,Duszniki-Zdrój,4178,188,16680,66
208072,208021,Kłodzko,91,Kłodzko,25442,1024,16680,66
208072,208031,Kłodzko,6,Kudowa-Zdrój,9509,281,16680,66
208072,208041,Kłodzko,3,Nowa Ruda,21018,567,16680,66
208072,208051,Kłodzko,17,Polanica-Zdrój,6141,357,16680,66
208072,208064,Kłodzko,10,Bystrzyca Kłodzka,9335,869,16680,66
208072,208065,Kłodzko,8,Bystrzyca Kłodzka,8393,26,16680,66
208072,208084,Kłodzko,10,Lądek-Zdrój,5115,252,16680,66
208072,208085,Kłodzko,8,Lądek-Zdrój,2574,27,16680,66
208072,208105,Kłodzko,5,Międzylesie,4411,25,16680,66
208072,208112,Kłodzko,3,Nowa Ruda,10833,78,16680,66
208072,208134,Kłodzko,3,Stronie Śląskie,5089,2138,16680,66
208072,208144,Kłodzko,6,Szczytna,4864,61,16680,66
208072,224075,Kłodzko,5,Złoty Stok,1609,24,16680,66
208072,264029,Kłodzko,3,Wrocław-Fabryczna,,,16680,66
208072,264039,Kłodzko,6,Wrocław-Krzyki,,,16680,66
208072,2002024,Kłodzko,5,Czarna Białostocka,8814,617,16680,66
208084,208021,Lądek-Zdrój,3,Kłodzko,25442,1024,5115,252
208084,208085,Lądek-Zdrój,9,Lądek-Zdrój,2574,27,5115,252
208085,208021,Lądek-Zdrój,8,Kłodzko,25442,1024,2574,27
208085,208084,Lądek-Zdrój,6,Lądek-Zdrój,5115,252,2574,27
208085,208134,Lądek-Zdrój,8,Stronie Śląskie,5089,2138,2574,27
208085,223012,Lądek-Zdrój,3,Czernica,22031,264,2574,27
208085,224065,Lądek-Zdrój,3,Ziębice,7786,38,2574,27
208085,264039,Lądek-Zdrój,3,Wrocław-Krzyki,,,2574,27
208092,208031,Lewin Kłodzki,9,Kudowa-Zdrój,9509,281,1962,38
208092,208144,Lewin Kłodzki,3,Szczytna,4864,61,1962,38
208104,208065,Międzylesie,4,Bystrzyca Kłodzka,8393,26,2448,170
208104,208105,Międzylesie,7,Międzylesie,4411,25,2448,170
208105,208021,Międzylesie,7,Kłodzko,25442,1024,4411,25
208105,208064,Międzylesie,8,Bystrzyca Kłodzka,9335,869,4411,25
208105,208065,Międzylesie,3,Bystrzyca Kłodzka,8393,26,4411,25
208105,208104,Międzylesie,12,Międzylesie,2448,170,4411,25
208105,218035,Międzylesie,3,Miękinia,,,4411,25
208105,264029,Międzylesie,4,Wrocław-Fabryczna,,,4411,25
208105,264039,Międzylesie,3,Wrocław-Krzyki,,,4411,25
208112,202034,Nowa Ruda,6,Pieszyce,6876,388,10833,78
208112,208041,Nowa Ruda,37,Nowa Ruda,21018,567,10833,78
208112,211011,Nowa Ruda,3,Lubin,69267,1699,10833,78
208112,221055,Nowa Ruda,4,Głuszyca,2205,48,10833,78
208112,221072,Nowa Ruda,4,Stare Bogaczowice,4266,49,10833,78
208112,264069,Nowa Ruda,3,Wrocław-Śródmieście,,,10833,78
208112,265011,Nowa Ruda,5,M. Wałbrzych,103263,1219,10833,78
208124,208021,Radków,4,Kłodzko,25442,1024,2302,153
208124,208125,Radków,9,Radków,6271,50,2302,153
208125,208021,Radków,5,Kłodzko,25442,1024,6271,50
208125,208041,Radków,5,Nowa Ruda,21018,567,6271,50
208125,208072,Radków,7,Kłodzko,16680,66,6271,50
208125,208124,Radków,12,Radków,2302,153,6271,50
208125,208145,Radków,3,Szczytna,2121,41,6271,50
208134,208085,Stronie Śląskie,4,Lądek-Zdrój,2574,27,5089,2138
208134,214011,Stronie Śląskie,3,Oleśnica,35640,1700,5089,2138
208135,208134,Stronie Śląskie,9,Stronie Śląskie,5089,2138,1829,13
208135,264029,Stronie Śląskie,3,Wrocław-Fabryczna,,,1829,13
208135,264039,Stronie Śląskie,5,Wrocław-Krzyki,,,1829,13
208144,208011,Szczytna,10,Duszniki-Zdrój,4178,188,4864,61
208144,208065,Szczytna,3,Bystrzyca Kłodzka,8393,26,4864,61
208144,208145,Szczytna,3,Szczytna,2121,41,4864,61
208144,264029,Szczytna,4,Wrocław-Fabryczna,,,4864,61
208144,1422072,Szczytna,3,Przasnysz,6978,38,4864,61
208145,208011,Szczytna,6,Duszniki-Zdrój,4178,188,2121,41
208145,208021,Szczytna,3,Kłodzko,25442,1024,2121,41
208145,208072,Szczytna,3,Kłodzko,16680,66,2121,41
208145,208144,Szczytna,6,Szczytna,4864,61,2121,41
209011,201032,Chojnów,6,Gromadka,5094,19,12619,2372
209011,209022,Chojnów,37,Chojnów,9536,41,12619,2372
209011,225021,Chojnów,5,Zgorzelec,29542,1860,12619,2372
209011,226021,Chojnów,3,Złotoryja,14488,1259,12619,2372
209011,226052,Chojnów,5,Zagrodno,4887,40,12619,2372
209011,262011,Chojnów,12,M. Legnica,93988,1670,12619,2372
209022,201011,Chojnów,6,Bolesławiec,37522,1642,9536,41
209022,209011,Chojnów,69,Chojnów,12619,2372,9536,41
209022,226052,Chojnów,6,Zagrodno,4887,40,9536,41
209022,226062,Chojnów,3,Złotoryja,6961,48,9536,41
209022,262011,Chojnów,13,M. Legnica,93988,1670,9536,41
209032,209074,Krotoszyce,4,Prochowice,3536,359,3318,49
209032,262011,Krotoszyce,35,M. Legnica,93988,1670,3318,49
209042,205011,Kunice,3,Jawor,21264,1131,7514,81
209042,209011,Kunice,3,Chojnów,12619,2372,7514,81
209042,209032,Kunice,4,Krotoszyce,3318,49,7514,81
209042,209075,Kunice,10,Prochowice,3722,40,7514,81
209042,212044,Kunice,3,Mirsk,3703,253,7514,81
209042,218035,Kunice,3,Miękinia,,,7514,81
209042,218052,Kunice,4,Udanin,4909,44,7514,81
209042,262011,Kunice,131,M. Legnica,93988,1670,7514,81
209042,264059,Kunice,5,Wrocław-Stare Miasto,,,7514,81
209052,203011,Legnickie Pole,4,Głogów,63730,1815,5272,62
209052,205011,Legnickie Pole,4,Jawor,21264,1131,5272,62
209052,208125,Legnickie Pole,3,Radków,6271,50,5272,62
209052,209082,Legnickie Pole,5,Ruja,2445,33,5272,62
209052,214075,Legnickie Pole,3,Syców,6487,50,5272,62
209052,262011,Legnickie Pole,55,M. Legnica,93988,1670,5272,62
209062,209011,Miłkowice,4,Chojnów,12619,2372,7121,82
209062,209022,Miłkowice,8,Chojnów,9536,41,7121,82
209062,209042,Miłkowice,3,Kunice,7514,81,7121,82
209062,211011,Miłkowice,4,Lubin,69267,1699,7121,82
209062,212035,Miłkowice,4,Lwówek Śląski,8008,36,7121,82
209062,216044,Miłkowice,3,Polkowice,21630,911,7121,82
209062,262011,Miłkowice,116,M. Legnica,93988,1670,7121,82
209062,1412112,Miłkowice,4,Mińsk Mazowiecki,16625,148,7121,82
209074,209075,Prochowice,4,Prochowice,3722,40,3536,359
209074,211011,Prochowice,3,Lubin,69267,1699,3536,359
209074,211022,Prochowice,4,Lubin,17722,61,3536,359
209074,262011,Prochowice,11,M. Legnica,93988,1670,3536,359
209075,209052,Prochowice,4,Legnickie Pole,5272,62,3722,40
209075,209074,Prochowice,4,Prochowice,3536,359,3722,40
209075,211011,Prochowice,3,Lubin,69267,1699,3722,40
209075,262011,Prochowice,7,M. Legnica,93988,1670,3722,40
209082,205062,Ruja,4,Wądroże Wielkie,3795,43,2445,33
209082,209042,Ruja,3,Kunice,7514,81,2445,33
209082,219064,Ruja,3,Strzegom,15225,743,2445,33
209082,262011,Ruja,23,M. Legnica,93988,1670,2445,33
210011,201011,Lubań,3,Bolesławiec,37522,1642,19964,1238
210011,201022,Lubań,3,Bolesławiec,15119,52,19964,1238
210011,210034,Lubań,6,Leśna,4135,483,19964,1238
210011,210035,Lubań,5,Leśna,5321,55,19964,1238
210011,210042,Lubań,21,Lubań,6527,46,19964,1238
210011,210054,Lubań,6,Olszyna,4345,214,19964,1238
210011,210055,Lubań,7,Olszyna,2015,75,19964,1238
210011,210062,Lubań,6,Platerówka,1537,32,19964,1238
210011,210072,Lubań,13,Siekierczyn,4448,90,19964,1238
210011,212014,Lubań,7,Gryfów Śląski,6302,951,19964,1238
210011,212015,Lubań,3,Gryfów Śląski,3004,50,19964,1238
210011,212044,Lubań,3,Mirsk,3703,253,19964,1238
210011,217045,Lubań,3,Strzelin,9454,60,19964,1238
210011,225011,Lubań,3,Zawidów,3883,640,19964,1238
210011,225021,Lubań,4,Zgorzelec,29542,1860,19964,1238
210011,225034,Lubań,3,Bogatynia,16460,275,19964,1238
210011,225072,Lubań,4,Zgorzelec,8704,63,19964,1238
210011,261011,Lubań,7,M. Jelenia Góra,76570,701,19964,1238
210011,264039,Lubań,4,Wrocław-Krzyki,,,19964,1238
210011,1010032,Lubań,4,Gorzkowice,8290,81,19964,1238
210011,2214045,Lubań,3,Pelplin,7980,58,19964,1238
210021,210035,Świeradów-Zdrój,3,Leśna,5321,55,4080,197
210021,212045,Świeradów-Zdrój,5,Mirsk,4489,26,4080,197
210021,262011,Świeradów-Zdrój,4,M. Legnica,93988,1670,4080,197
210034,210011,Leśna,3,Lubań,19964,1238,4135,483
210034,210035,Leśna,10,Leśna,5321,55,4135,483
210035,201045,Leśna,3,Nowogrodziec,10627,66,5321,55
210035,210011,Leśna,6,Lubań,19964,1238,5321,55
210035,210021,Leśna,3,Świeradów-Zdrój,4080,197,5321,55
210035,210034,Leśna,13,Leśna,4135,483,5321,55
210035,212044,Leśna,4,Mirsk,3703,253,5321,55
210035,262011,Leśna,4,M. Legnica,93988,1670,5321,55
210035,3064029,Leśna,3,Poznań-Grunwald,,,5321,55
210042,210011,Lubań,28,Lubań,19964,1238,6527,46
210042,210035,Lubań,5,Leśna,5321,55,6527,46
210042,210072,Lubań,9,Siekierczyn,4448,90,6527,46
210042,212025,Lubań,3,Lubomierz,3901,32,6527,46
210042,226052,Lubań,4,Zagrodno,4887,40,6527,46
210042,463011,Lubań,3,M. Toruń,197112,1703,6527,46
210042,810044,Lubań,3,Iłowa,3685,401,6527,46
210042,811045,Lubań,3,Jasień,2662,22,6527,46
210054,210011,Olszyna,17,Lubań,19964,1238,4345,214
210054,210035,Olszyna,7,Leśna,5321,55,4345,214
210054,210055,Olszyna,13,Olszyna,2015,75,4345,214
210054,212015,Olszyna,4,Gryfów Śląski,3004,50,4345,214
210055,210011,Olszyna,3,Lubań,19964,1238,2015,75
210055,210054,Olszyna,6,Olszyna,4345,214,2015,75
210055,264039,Olszyna,3,Wrocław-Krzyki,,,2015,75
210062,210072,Platerówka,3,Siekierczyn,4448,90,1537,32
210062,225011,Platerówka,6,Zawidów,3883,640,1537,32
210062,225021,Platerówka,3,Zgorzelec,29542,1860,1537,32
210072,210011,Siekierczyn,14,Lubań,19964,1238,4448,90
210072,210042,Siekierczyn,5,Lubań,6527,46,4448,90
210072,225021,Siekierczyn,7,Zgorzelec,29542,1860,4448,90
210072,225034,Siekierczyn,4,Bogatynia,16460,275,4448,90
210072,225052,Siekierczyn,4,Sulików,5892,62,4448,90
210072,225072,Siekierczyn,5,Zgorzelec,8704,63,4448,90
211011,203011,Lubin,19,Głogów,63730,1815,69267,1699
211011,203022,Lubin,3,Głogów,7063,83,69267,1699
211011,204014,Lubin,4,Góra,11036,808,69267,1699
211011,204022,Lubin,3,Jemielno,2775,22,69267,1699
211011,205011,Lubin,5,Jawor,21264,1131,69267,1699
211011,208041,Lubin,3,Nowa Ruda,21018,567,69267,1699
211011,208112,Lubin,6,Nowa Ruda,10833,78,69267,1699
211011,209011,Lubin,5,Chojnów,12619,2372,69267,1699
211011,209032,Lubin,3,Krotoszyce,3318,49,69267,1699
211011,209062,Lubin,7,Miłkowice,7121,82,69267,1699
211011,209075,Lubin,3,Prochowice,3722,40,69267,1699
211011,209082,Lubin,3,Ruja,2445,33,69267,1699
211011,211022,Lubin,116,Lubin,17722,61,69267,1699
211011,211032,Lubin,33,Rudna,7437,34,69267,1699
211011,211044,Lubin,21,Ścinawa,5349,395,69267,1699
211011,211045,Lubin,17,Ścinawa,4152,28,69267,1699
211011,216014,Lubin,18,Chocianów,7519,835,69267,1699
211011,216015,Lubin,23,Chocianów,4984,23,69267,1699
211011,216044,Lubin,29,Polkowice,21630,911,69267,1699
211011,216045,Lubin,7,Polkowice,5280,37,69267,1699
211011,218022,Lubin,3,Malczyce,5714,108,69267,1699
211011,222022,Lubin,3,Wińsko,8005,32,69267,1699
211011,222034,Lubin,4,Wołów,12190,657,69267,1699
211011,222035,Lubin,7,Wołów,9569,31,69267,1699
211011,223092,Lubin,3,Żórawina,13056,109,69267,1699
211011,226052,Lubin,3,Zagrodno,4887,40,69267,1699
211011,226062,Lubin,3,Złotoryja,6961,48,69267,1699
211011,261011,Lubin,5,M. Jelenia Góra,76570,701,69267,1699
211011,262011,Lubin,44,M. Legnica,93988,1670,69267,1699
211011,264029,Lubin,13,Wrocław-Fabryczna,,,69267,1699
211011,264039,Lubin,14,Wrocław-Krzyki,,,69267,1699
211011,264049,Lubin,7,Wrocław-Psie Pole,,,69267,1699
211011,264069,Lubin,5,Wrocław-Śródmieście,,,69267,1699
211011,862011,Lubin,3,M. Zielona Góra,139667,502,69267,1699
211011,1465048,Lubin,4,Bielany,133478,4127,69267,1699
211011,2479011,Lubin,6,M. Żory,61839,957,69267,1699
211011,2817011,Lubin,3,Szczytno,22299,2237,69267,1699
211011,3004025,Lubin,3,Gostyń,7822,62,69267,1699
211011,3061011,Lubin,3,M. Kalisz,95021,1370,69267,1699
211011,3062011,Lubin,3,M. Konin,69069,839,69267,1699
211022,203011,Lubin,6,Głogów,63730,1815,17722,61
211022,209074,Lubin,4,Prochowice,3536,359,17722,61
211022,210072,Lubin,3,Siekierczyn,4448,90,17722,61
211022,211011,Lubin,471,Lubin,69267,1699,17722,61
211022,211032,Lubin,4,Rudna,7437,34,17722,61
211022,211044,Lubin,5,Ścinawa,5349,395,17722,61
211022,211045,Lubin,17,Ścinawa,4152,28,17722,61
211022,216044,Lubin,7,Polkowice,21630,911,17722,61
211022,226062,Lubin,4,Złotoryja,6961,48,17722,61
211022,262011,Lubin,46,M. Legnica,93988,1670,17722,61
211022,264039,Lubin,4,Wrocław-Krzyki,,,17722,61
211022,1212011,Lubin,4,Bukowno,9710,151,17722,61
211022,3208011,Lubin,6,Kołobrzeg,44003,1607,17722,61
211032,204032,Rudna,3,Niechlów,4614,31,7437,34
211032,211011,Rudna,37,Lubin,69267,1699,7437,34
211032,211045,Rudna,6,Ścinawa,4152,28,7437,34
211032,216044,Rudna,3,Polkowice,21630,911,7437,34
211032,222022,Rudna,3,Wińsko,8005,32,7437,34
211044,204022,Ścinawa,5,Jemielno,2775,22,5349,395
211044,211011,Ścinawa,21,Lubin,69267,1699,5349,395
211044,211022,Ścinawa,4,Lubin,17722,61,5349,395
211044,211045,Ścinawa,6,Ścinawa,4152,28,5349,395
211044,222022,Ścinawa,9,Wińsko,8005,32,5349,395
211044,222035,Ścinawa,3,Wołów,9569,31,5349,395
211045,211011,Ścinawa,15,Lubin,69267,1699,4152,28
211045,211044,Ścinawa,8,Ścinawa,5349,395,4152,28
212014,201022,Gryfów Śląski,3,Bolesławiec,15119,52,6302,951
212014,210011,Gryfów Śląski,3,Lubań,19964,1238,6302,951
212014,210055,Gryfów Śląski,4,Olszyna,2015,75,6302,951
212014,212015,Gryfów Śląski,6,Gryfów Śląski,3004,50,6302,951
212014,212025,Gryfów Śląski,5,Lubomierz,3901,32,6302,951
212014,1421052,Gryfów Śląski,4,Nadarzyn,17151,234,6302,951
212015,210011,Gryfów Śląski,4,Lubań,19964,1238,3004,50
212015,210021,Gryfów Śląski,5,Świeradów-Zdrój,4080,197,3004,50
212015,210054,Gryfów Śląski,3,Olszyna,4345,214,3004,50
212015,212014,Gryfów Śląski,15,Gryfów Śląski,6302,951,3004,50
212015,212044,Gryfów Śląski,3,Mirsk,3703,253,3004,50
212015,212045,Gryfów Śląski,4,Mirsk,4489,26,3004,50
212015,261011,Gryfów Śląski,3,M. Jelenia Góra,76570,701,3004,50
212015,1061029,Gryfów Śląski,3,Łódź-Bałuty,,,3004,50
212024,212014,Lubomierz,4,Gryfów Śląski,6302,951,1756,218
212025,201044,Lubomierz,4,Nowogrodziec,4120,256,3901,32
212025,212014,Lubomierz,6,Gryfów Śląski,6302,951,3901,32
212025,212034,Lubomierz,3,Lwówek Śląski,8346,502,3901,32
212025,261011,Lubomierz,7,M. Jelenia Góra,76570,701,3901,32
212025,1604025,Lubomierz,4,Kluczbork,12047,59,3901,32
212034,201011,Lwówek Śląski,3,Bolesławiec,37522,1642,8346,502
212034,212035,Lwówek Śląski,21,Lwówek Śląski,8008,36,8346,502
212035,201011,Lwówek Śląski,3,Bolesławiec,37522,1642,8008,36
212035,201045,Lwówek Śląski,4,Nowogrodziec,10627,66,8008,36
212035,210011,Lwówek Śląski,4,Lubań,19964,1238,8008,36
212035,210055,Lwówek Śląski,3,Olszyna,2015,75,8008,36
212035,212014,Lwówek Śląski,3,Gryfów Śląski,6302,951,8008,36
212035,212015,Lwówek Śląski,6,Gryfów Śląski,3004,50,8008,36
212035,212034,Lwówek Śląski,15,Lwówek Śląski,8346,502,8008,36
212035,264069,Lwówek Śląski,3,Wrocław-Śródmieście,,,8008,36
212035,802011,Lwówek Śląski,3,Gubin,15955,772,8008,36
212044,201032,Mirsk,3,Gromadka,5094,19,3703,253
212044,212045,Mirsk,10,Mirsk,4489,26,3703,253
212045,206092,Mirsk,4,Stara Kamienica,5293,48,4489,26
212045,210021,Mirsk,4,Świeradów-Zdrój,4080,197,4489,26
212045,210035,Mirsk,5,Leśna,5321,55,4489,26
212045,212014,Mirsk,11,Gryfów Śląski,6302,951,4489,26
212045,212044,Mirsk,5,Mirsk,3703,253,4489,26
212045,261011,Mirsk,4,M. Jelenia Góra,76570,701,4489,26
212045,264069,Mirsk,3,Wrocław-Śródmieście,,,4489,26
212045,802052,Mirsk,3,Gubin,7187,19,4489,26
212045,1061029,Mirsk,3,Łódź-Bałuty,,,4489,26
212045,1061069,Mirsk,3,Łódź-Widzew,,,4489,26
212054,212055,Wleń,5,Wleń,2358,30,1606,222
212055,261011,Wleń,6,M. Jelenia Góra,76570,701,2358,30
212055,264029,Wleń,3,Wrocław-Fabryczna,,,2358,30
213012,3012025,Cieszków,4,Kobylin,4561,43,4581,45
213012,3012044,Cieszków,3,Krotoszyn,28503,1265,4581,45
213012,3012052,Cieszków,3,Rozdrażew,5011,63,4581,45
213012,3012064,Cieszków,10,Zduny,4360,703,4581,45
213022,213034,Krośnice,24,Milicz,10977,813,8016,45
213022,213035,Krośnice,8,Milicz,12459,30,8016,45
213022,214011,Krośnice,3,Oleśnica,35640,1700,8016,45
213022,214085,Krośnice,4,Twardogóra,6281,39,8016,45
213022,264029,Krośnice,6,Wrocław-Fabryczna,,,8016,45
213022,264039,Krośnice,3,Wrocław-Krzyki,,,8016,45
213022,264049,Krośnice,9,Wrocław-Psie Pole,,,8016,45
213022,2203025,Krośnice,3,Czarne,2989,16,8016,45
213034,213012,Milicz,5,Cieszków,4581,45,10977,813
213034,213022,Milicz,16,Krośnice,8016,45,10977,813
213034,213035,Milicz,34,Milicz,12459,30,10977,813
213034,264029,Milicz,3,Wrocław-Fabryczna,,,10977,813
213034,3012011,Milicz,5,Sulmierzyce,2736,94,10977,813
213034,3012044,Milicz,5,Krotoszyn,28503,1265,10977,813
213035,212014,Milicz,6,Gryfów Śląski,6302,951,12459,30
213035,213022,Milicz,8,Krośnice,8016,45,12459,30
213035,213034,Milicz,48,Milicz,10977,813,12459,30
213035,264039,Milicz,6,Wrocław-Krzyki,,,12459,30
213035,264049,Milicz,5,Wrocław-Psie Pole,,,12459,30
213035,1601062,Milicz,4,Olszanka,4780,52,12459,30
213035,3022025,Milicz,5,Jutrosin,5066,45,12459,30
213035,3209012,Milicz,4,Będzino,8481,51,12459,30
214011,202011,Oleśnica,4,Bielawa,28688,792,35640,1700
214011,213012,Oleśnica,3,Cieszków,4581,45,35640,1700
214011,213022,Oleśnica,5,Krośnice,8016,45,35640,1700
214011,213034,Oleśnica,4,Milicz,10977,813,35640,1700
214011,214024,Oleśnica,6,Bierutów,4553,545,35640,1700
214011,214025,Oleśnica,14,Bierutów,4912,35,35640,1700
214011,214032,Oleśnica,17,Dobroszyce,7089,54,35640,1700
214011,214042,Oleśnica,3,Dziadowa Kłoda,4555,43,35640,1700
214011,214062,Oleśnica,95,Oleśnica,15513,64,35640,1700
214011,214074,Oleśnica,3,Syców,10003,586,35640,1700
214011,214075,Oleśnica,5,Syców,6487,50,35640,1700
214011,214084,Oleśnica,13,Twardogóra,6315,762,35640,1700
214011,214085,Oleśnica,7,Twardogóra,6281,39,35640,1700
214011,220042,Oleśnica,3,Wisznia Mała,11669,113,35640,1700
214011,220052,Oleśnica,3,Zawonia,5826,50,35640,1700
214011,222035,Oleśnica,4,Wołów,9569,31,35640,1700
214011,223012,Oleśnica,4,Czernica,22031,264,35640,1700
214011,223022,Oleśnica,15,Długołęka,41872,197,35640,1700
214011,223045,Oleśnica,3,Kąty Wrocławskie,21973,131,35640,1700
214011,264029,Oleśnica,12,Wrocław-Fabryczna,,,35640,1700
214011,264039,Oleśnica,14,Wrocław-Krzyki,,,35640,1700
214011,264049,Oleśnica,27,Wrocław-Psie Pole,,,35640,1700
214011,264059,Oleśnica,5,Wrocław-Stare Miasto,,,35640,1700
214011,264069,Oleśnica,18,Wrocław-Śródmieście,,,35640,1700
214011,617011,Oleśnica,4,Świdnik,37396,1838,35640,1700
214011,1001011,Oleśnica,4,Bełchatów,53718,1551,35640,1700
214011,1016011,Oleśnica,4,Tomaszów Mazowiecki,58796,1424,35640,1700
214011,1606024,Oleśnica,5,Namysłów,16994,752,35640,1700
214011,1606052,Oleśnica,6,Wilków,4235,42,35640,1700
214011,3064029,Oleśnica,3,Poznań-Grunwald,,,35640,1700
214024,214011,Bierutów,3,Oleśnica,35640,1700,4553,545
214024,214025,Bierutów,20,Bierutów,4912,35,4553,545
214024,264049,Bierutów,3,Wrocław-Psie Pole,,,4553,545
214024,1606024,Bierutów,5,Namysłów,16994,752,4553,545
214024,1606052,Bierutów,3,Wilków,4235,42,4553,545
214025,214042,Bierutów,4,Dziadowa Kłoda,4555,43,4912,35
214025,215035,Bierutów,5,Jelcz-Laskowice,8402,56,4912,35
214025,264029,Bierutów,4,Wrocław-Fabryczna,,,4912,35
214025,264039,Bierutów,7,Wrocław-Krzyki,,,4912,35
214025,264049,Bierutów,5,Wrocław-Psie Pole,,,4912,35
214025,3017082,Bierutów,3,Sośnie,6320,34,4912,35
214032,214011,Dobroszyce,26,Oleśnica,35640,1700,7089,54
214032,214062,Dobroszyce,7,Oleśnica,15513,64,7089,54
214032,223012,Dobroszyce,3,Czernica,22031,264,7089,54
214032,223022,Dobroszyce,11,Długołęka,41872,197,7089,54
214032,264029,Dobroszyce,12,Wrocław-Fabryczna,,,7089,54
214032,264039,Dobroszyce,16,Wrocław-Krzyki,,,7089,54
214032,264049,Dobroszyce,10,Wrocław-Psie Pole,,,7089,54
214032,264069,Dobroszyce,6,Wrocław-Śródmieście,,,7089,54
214032,1212042,Dobroszyce,3,Klucze,14707,123,7089,54
214042,214024,Dziadowa Kłoda,3,Bierutów,4553,545,4555,43
214042,214074,Dziadowa Kłoda,7,Syców,10003,586,4555,43
214042,214075,Dziadowa Kłoda,6,Syców,6487,50,4555,43
214042,1020031,Dziadowa Kłoda,4,Zgierz,54550,1289,4555,43
214042,1606025,Dziadowa Kłoda,3,Namysłów,9462,35,4555,43
214042,3004034,Dziadowa Kłoda,3,Krobia,4426,628,4555,43
214042,3008052,Dziadowa Kłoda,4,Perzów,3794,50,4555,43
214054,205062,Międzybórz,4,Wądroże Wielkie,3795,43,2362,368
214054,214055,Międzybórz,4,Międzybórz,2699,33,2362,368
214054,264039,Międzybórz,6,Wrocław-Krzyki,,,2362,368
214055,214054,Międzybórz,6,Międzybórz,2362,368,2699,33
214055,214085,Międzybórz,4,Twardogóra,6281,39,2699,33
214055,1401015,Międzybórz,3,Białobrzegi,3318,47,2699,33
214062,214011,Oleśnica,196,Oleśnica,35640,1700,15513,64
214062,214025,Oleśnica,7,Bierutów,4912,35,15513,64
214062,214032,Oleśnica,7,Dobroszyce,7089,54,15513,64
214062,214042,Oleśnica,3,Dziadowa Kłoda,4555,43,15513,64
214062,214074,Oleśnica,3,Syców,10003,586,15513,64
214062,214075,Oleśnica,3,Syców,6487,50,15513,64
